age_CE,DON06A_raw,DON06B_raw,DON07A_raw,DON07B_raw,DON08A_raw,DON08B_raw,DON09B_raw,DON10A_raw,DON10B_raw,DON11A_raw,DON11B_raw,DON06A_raw_outlier_flag,DON06B_raw_outlier_flag,DON07A_raw_outlier_flag,DON07B_raw_outlier_flag,DON08A_raw_outlier_flag,DON08B_raw_outlier_flag,DON09B_raw_outlier_flag,DON10A_raw_outlier_flag,DON10B_raw_outlier_flag,DON11A_raw_outlier_flag,DON11B_raw_outlier_flag
1829,1.53,0.72,1.02,0.85,1.46,1.25,1.25,2.04,1.78,NA,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE
1830,0.85,0.75,0.63,0.49,0.81,0.6,0.63,2.21,2.13,NA,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1831,0.65,0.64,0.75,0.56,0.69,0.5,0.87,2.98,2.19,NA,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1832,1.07,0.81,1.12,0.9,0.87,0.73,1.17,2.06,2.06,NA,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1833,0.97,0.76,0.98,0.83,1.01,0.71,0.78,1.83,2.1,NA,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1834,0.76,0.67,0.94,0.64,0.81,0.64,0.79,2.76,2.43,NA,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1835,0.67,0.41,0.5,0.48,0.75,0.48,0.83,1.68,1.64,NA,0.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1836,0.63,0.53,0.38,0.48,1.14,0.73,0.82,1.79,1.77,NA,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1837,0.91,0.73,0.78,0.77,0.93,0.92,1.28,1.92,1.74,NA,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE
1838,1.21,0.84,0.83,0.88,1.13,1,1.28,1.56,1.76,NA,0.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE
1839,0.79,0.78,0.38,0.41,0.68,0.56,0.49,1.37,1.68,NA,0.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1840,0.68,0.82,0.49,0.51,0.65,0.63,0.74,1.06,1.93,NA,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1841,0.6,0.59,0.48,0.46,0.72,0.64,0.89,0.1,0.25,NA,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1842,0.65,0.61,0.51,0.31,0.67,0.54,0.57,0.07,0.12,NA,0.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1843,0.57,0.58,0.36,0.24,0.76,0.62,0.67,0.08,0.14,NA,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1844,0.47,0.65,0.32,0.17,0.59,0.79,0.58,0.26,0.35,NA,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1845,0.73,0.59,0.43,0.22,0.74,0.53,0.66,0.55,0.91,NA,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1846,0.81,0.63,0.53,0.2,0.73,0.57,0.62,0.82,1.58,NA,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1847,0.78,0.56,0.49,0.19,0.61,0.73,0.75,1.6,1.6,NA,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1848,0.71,0.49,0.47,0.24,0.81,0.69,0.83,1.67,1.82,NA,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1849,0.56,0.51,0.44,0.25,0.8,0.69,0.65,1.6,1.19,NA,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1850,0.6,0.67,0.56,0.32,0.8,0.66,0.69,1.82,1.35,NA,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1851,0.56,0.5,0.51,0.3,0.63,0.5,0.82,2.87,1.93,NA,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1852,0.83,0.66,0.74,0.65,1.02,0.69,0.76,2.72,2.52,NA,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1853,0.87,0.76,0.82,0.63,0.83,0.71,0.73,2.95,1.81,NA,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1854,0.74,0.62,0.6,0.46,0.85,0.75,0.82,2.4,1.8,NA,0.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1855,1.06,0.67,0.72,0.52,0.89,0.9,0.64,2.31,1.68,NA,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1856,0.57,0.41,0.66,0.21,0.74,0.75,0.5,1.17,1.14,NA,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1857,0.95,0.93,0.63,0.48,0.79,0.74,0.58,1.64,1.36,NA,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1858,0.9,0.69,0.6,0.28,0.71,0.47,0.54,1.14,1.35,NA,0.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1859,0.26,0.39,0.3,0.11,0.47,0.37,0.54,1.02,0.88,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1860,0.56,0.43,0.46,0.29,0.82,0.62,0.5,1.32,1.46,NA,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1861,1.1,0.78,0.64,0.46,0.69,0.9,0.81,1.78,1.79,NA,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1862,0.66,0.46,0.49,0.24,0.76,0.66,0.44,0.79,0.89,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1863,0.77,0.62,0.41,0.42,0.7,0.57,0.53,0.95,1.31,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1864,0.71,0.52,0.41,0.19,0.46,0.4,0.46,1.32,1.52,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1865,0.57,0.59,0.33,0.24,0.48,0.37,0.39,1.33,1.27,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1866,0.66,0.78,0.42,0.22,0.54,0.36,0.46,1.47,1.71,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1867,0.68,0.68,0.43,0.39,0.51,0.47,0.49,1.34,1.27,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1868,0.81,0.82,0.45,0.48,0.64,0.55,0.32,1.29,1.61,0.33,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1869,0.83,0.9,0.38,0.39,0.67,0.69,0.18,1.61,1.77,0.39,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1870,0.67,0.8,0.32,0.26,0.68,0.55,0.29,1.62,1.51,0.37,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1871,0.58,0.48,0.17,0.19,0.53,0.33,0.22,1.38,1.14,0.24,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1872,0.61,0.57,0.39,0.41,0.67,0.46,0.27,1.56,1.35,0.43,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1873,0.62,0.76,0.44,0.43,0.72,0.61,0.24,1.91,1.58,0.38,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1874,0.57,0.66,0.35,0.58,0.58,0.53,0.29,1.42,1.41,0.49,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1875,0.82,1.05,0.62,0.6,0.78,0.48,0.33,1.54,1.6,0.52,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1876,0.61,1.02,0.34,0.46,0.5,0.48,0.16,0.69,1.04,0.6,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1877,0.68,1.01,0.26,0.3,0.66,0.42,0.23,1.65,1.73,0.35,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1878,0.8,1.05,0.35,0.37,0.77,0.5,0.32,1.83,1.88,0.5,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1879,0.69,0.99,0.41,0.32,0.74,0.62,0.21,2.16,2.15,0.38,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1880,0.44,0.79,0.39,0.36,0.41,0.42,0.36,1.91,1.8,0.61,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1881,0.73,0.95,0.59,0.42,0.6,0.5,0.22,1.81,2.19,0.62,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1882,0.88,1.18,0.54,0.4,0.87,0.9,0.35,2.08,2.07,0.31,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1883,0.57,0.87,0.34,0.3,0.46,0.48,0.1,1.78,2.09,0.27,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1884,0.88,1.22,0.54,0.62,0.89,0.49,0.34,2.27,2.78,0.17,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1885,1.46,1.73,0.9,0.9,1.21,0.97,0.57,4.34,4.26,0.5,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,NA
1886,1.09,1.39,0.48,0.62,0.79,0.69,0.21,2.12,3.23,0.52,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1887,0.7,1,0.48,0.6,0.94,0.66,0.4,2.8,3.22,0.48,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1888,0.99,1.15,0.63,0.73,1.15,1.01,0.28,3.32,3.61,0.44,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA
1889,0.75,1.3,0.64,0.35,1.22,0.89,0.3,1.89,2.53,0.13,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1890,0.32,0.38,0.8,0.67,0.73,0.73,0.25,2.2,2.14,0.26,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1891,0.85,0.81,1.65,1.28,0.84,0.83,0.25,2.97,2.89,0.25,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1892,1.18,0.84,1.24,1.02,1.07,1.05,0.3,2.76,2.92,0.37,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1893,0.75,0.45,0.62,0.63,0.83,0.8,0.24,2.31,1.48,0.52,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1894,0.47,0.39,0.53,0.54,0.41,0.44,0.34,3.13,1.65,0.46,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1895,0.88,0.54,0.62,0.35,0.63,0.57,0.27,3.86,2.42,0.42,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1896,1.37,1,0.68,0.43,0.82,0.85,0.26,4.98,2.33,0.54,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA
1897,1.18,1.06,0.72,0.58,0.76,0.59,0.28,3.52,2.3,0.72,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1898,0.92,0.78,0.75,0.56,0.93,0.7,0.36,2.4,2.45,0.58,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1899,0.52,0.53,0.45,0.53,0.44,0.46,0.32,2.22,1.56,0.36,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1900,0.81,1.07,0.73,0.57,0.8,0.76,0.24,2.95,2.68,0.69,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1901,0.72,1.03,0.84,0.46,1,0.96,0.41,2.87,3.19,0.64,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1902,0.42,0.6,0.52,0.2,0.71,0.59,0.23,1.94,1.89,0.46,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1903,0.68,0.78,0.68,0.43,0.65,0.45,0.25,2.48,2.13,0.55,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1904,0.88,1.27,0.66,0.41,0.87,0.65,0.18,2.42,2.35,0.55,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1905,0.85,1.01,0.7,0.44,0.73,0.53,0.24,2.5,2.36,0.5,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1906,0.84,0.91,0.45,0.35,0.67,0.45,0.24,1.93,1.77,0.49,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1907,1.09,1.32,0.7,0.57,0.94,0.6,0.47,2.27,2.37,0.57,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1908,0.93,1.11,0.78,0.61,1.25,0.78,0.4,2.28,2.21,0.87,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1909,0.82,0.98,0.54,0.35,0.67,0.62,0.2,1.69,1.53,0.58,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1910,0.81,0.68,0.5,0.41,0.36,0.38,0.26,0.91,1.36,0.45,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1911,0.73,0.83,0.25,0.54,0.52,0.34,0.23,1.28,1.34,0.45,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1912,0.79,0.86,0.38,0.43,0.66,0.47,0.33,1.72,1.65,0.79,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1913,1.1,1.23,0.49,0.58,0.79,0.59,0.31,1.57,2.01,0.96,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1914,1.24,0.98,0.51,0.51,0.71,0.52,0.27,1.44,1.67,0.97,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1915,0.57,0.58,0.28,0.32,0.63,0.5,0.38,1.88,1.67,0.64,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1916,0.81,0.69,0.37,0.35,0.58,0.39,0.42,1.3,2.09,0.72,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1917,0.61,0.36,0.39,0.25,0.52,0.4,0.24,0.98,0.86,0.68,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1918,0.51,0.24,0.37,0.22,0.21,0.23,0.32,1.11,1.14,0.72,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1919,0.72,0.6,0.5,0.38,0.53,0.47,0.36,1.41,1.03,0.71,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1920,0.52,0.28,0.39,0.31,0.42,0.27,0.3,0.91,1.07,0.55,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1921,0.53,0.28,0.4,0.32,0.2,0.23,0.31,1.85,1.16,0.41,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1922,0.63,0.39,0.4,0.31,0.13,0.11,0.24,1.22,0.97,0.53,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1923,0.83,0.57,0.4,0.32,0.36,0.37,0.43,1.61,1.31,0.46,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1924,0.7,0.48,0.39,0.32,0.29,0.51,0.27,1.57,1.43,0.5,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1925,0.84,0.4,0.37,0.34,0.16,0.35,0.24,1.6,1.41,0.39,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1926,0.58,0.42,0.49,0.43,0.23,0.33,0.35,2,1.97,0.71,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1927,0.8,0.32,0.44,0.51,0.42,0.48,0.33,1.94,1.52,0.57,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1928,0.89,0.24,0.35,0.34,0.34,0.57,0.45,2.01,1.49,0.58,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1929,0.61,0.17,0.41,0.22,0.18,0.44,0.39,1.2,1.32,0.47,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1930,0.39,0.1,0.22,0.18,0.18,0.2,0.31,1.54,0.96,0.58,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1931,0.53,0.07,0.3,0.21,0.21,0.35,0.43,1.61,1.75,0.49,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1932,0.51,0.23,0.26,0.2,0.15,0.33,0.41,1.41,1.18,0.54,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1933,0.28,0.11,0.07,0.13,NA,0.24,0.29,0.95,0.91,0.35,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1934,0.67,0.42,0.36,0.29,NA,0.44,0.43,1.02,1.53,0.78,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1935,0.61,0.31,0.25,0.21,NA,0.23,0.26,1.2,1.23,0.59,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1936,0.36,0.2,0.15,0.14,NA,0.23,0.2,1.42,1.35,0.69,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1937,0.27,0.39,0.11,0.13,NA,0.31,0.2,0.87,1.09,0.48,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1938,0.64,0.42,0.26,0.11,NA,0.27,0.25,1.29,1.07,0.51,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1939,0.74,0.18,0.31,0.27,NA,0.3,0.39,1.67,1.24,0.61,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1940,0.73,0.19,0.28,0.22,NA,0.35,0.28,1.46,1.65,0.58,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1941,0.57,NA,0.35,0.22,NA,0.26,0.28,1.4,1.56,0.79,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1942,0.87,NA,0.42,0.35,NA,0.53,0.46,2.34,2.12,1.01,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1943,0.77,NA,0.31,0.16,NA,0.3,0.23,1.46,1.6,0.54,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1944,0.57,NA,0.18,0.17,NA,0.22,0.24,1,1.47,0.57,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1945,0.47,NA,0.24,0.26,NA,0.23,0.26,1.3,1.52,0.53,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1946,0.55,NA,0.3,0.14,NA,0.36,0.35,1.06,1.72,0.52,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1947,0.57,NA,0.34,0.13,NA,0.31,0.27,1.37,1.48,0.53,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1948,0.28,NA,0.21,0,NA,0.16,0.18,1.18,1.22,0.51,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1949,0.37,NA,0.48,0.34,NA,0.2,0.25,1.38,0.89,1.06,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA
1950,0.5,NA,0.53,0.28,NA,0.2,0.13,1.23,1.16,0.74,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1951,0.48,NA,0.31,0.11,NA,0.23,0.19,1.18,1.19,0.43,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1952,0.57,NA,0.28,0.23,NA,0.32,0.19,0.93,1.14,0.63,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1953,0.45,NA,0.25,0.18,NA,0.32,0.3,0.83,0.94,0.55,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1954,0.77,NA,0.38,0.4,NA,0.51,0.34,1.29,1.37,0.71,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1955,0.61,NA,0.29,0.34,NA,0.42,0.23,1.09,1.12,0.49,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1956,0.45,NA,0.28,0.14,NA,0.35,0.36,0.82,0.91,0.61,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1957,0.73,NA,0.3,0.25,NA,0.38,0.35,0.97,0.94,0.75,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1958,0.63,NA,0.37,0.27,NA,0.41,0.45,0.89,1.04,0.88,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1959,0.41,NA,0.33,0.17,NA,0.34,0.39,0.95,1.17,0.55,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1960,0.28,NA,0.21,0.08,NA,0.33,0.3,0.73,1.18,0.56,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1961,0.32,NA,0.21,0.19,NA,0.39,0.33,0.53,1,0.42,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1962,0.4,NA,0.37,0.22,NA,0.51,0.49,0.77,1,0.5,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1963,0.4,NA,0.32,0.26,NA,0.47,0.34,0.56,0.93,0.45,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1964,0.44,NA,0.26,0.2,NA,0.44,0.33,0.59,0.99,0.56,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1965,0.44,NA,0.36,0.24,NA,0.49,0.36,0.81,0.99,0.55,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1966,0.74,NA,0.32,0.37,NA,0.75,0.33,0.9,1.12,0.83,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1967,0.65,NA,0.22,0.19,NA,0.49,0.3,0.78,0.93,0.69,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1968,0.71,NA,0.24,0.26,NA,0.45,0.22,0.9,0.85,0.64,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1969,0.79,NA,0.34,0.39,NA,0.51,0.34,0.68,0.9,0.62,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA
